score_bucket,lower_bps,observations,rank_start,rank_end,upper_bps,midpoint_bps,interval,share_within_score_bucket
9,1400,651,801,900,1500,1450.0,"[1400, 1500)",0.0006718266253869969
9,1500,513,801,900,1600,1550.0,"[1500, 1600)",0.0005294117647058823
9,1600,370,801,900,1700,1650.0,"[1600, 1700)",0.0003818369453044376
9,1700,326,801,900,1800,1750.0,"[1700, 1800)",0.0003364293085655315
9,1800,285,801,900,1900,1850.0,"[1800, 1900)",0.0002941176470588235
9,1900,308,801,900,2000,1950.0,"[1900, 2000)",0.0003178534571723426
9,2000,227,801,900,2100,2050.0,"[2000, 2100)",0.00023426212590299279
9,2100,172,801,900,2200,2150.0,"[2100, 2200)",0.00017750257997936017
9,2200,124,801,900,2300,2250.0,"[2200, 2300)",0.00012796697626418988
9,2300,77,801,900,2400,2350.0,"[2300, 2400)",7.946336429308566e-05
9,2400,62,801,900,2500,2450.0,"[2400, 2500)",6.398348813209494e-05
9,2500,36,801,900,2600,2550.0,"[2500, 2600)",3.715170278637771e-05
9,2600,39,801,900,2700,2650.0,"[2600, 2700)",4.024767801857585e-05
9,2700,19,801,900,2800,2750.0,"[2700, 2800)",1.9607843137254903e-05
9,2800,21,801,900,2900,2850.0,"[2800, 2900)",2.1671826625386996e-05
9,2900,13,801,900,3000,2950.0,"[2900, 3000)",1.3415892672858617e-05
9,3000,12,801,900,3100,3050.0,"[3000, 3100)",1.2383900928792569e-05
9,3100,12,801,900,3200,3150.0,"[3100, 3200)",1.2383900928792569e-05
9,3200,2,801,900,3300,3250.0,"[3200, 3300)",2.063983488132095e-06
9,3300,4,801,900,3400,3350.0,"[3300, 3400)",4.12796697626419e-06
9,3400,6,801,900,3500,3450.0,"[3400, 3500)",6.191950464396284e-06
9,3500,3,801,900,3600,3550.0,"[3500, 3600)",3.095975232198142e-06
9,3600,2,801,900,3700,3650.0,"[3600, 3700)",2.063983488132095e-06
9,3700,3,801,900,3800,3750.0,"[3700, 3800)",3.095975232198142e-06
9,3800,5,801,900,3900,3850.0,"[3800, 3900)",5.159958720330238e-06
9,3900,3,801,900,4000,3950.0,"[3900, 4000)",3.095975232198142e-06
9,4000,2,801,900,4100,4050.0,"[4000, 4100)",2.063983488132095e-06
9,4100,5,801,900,4200,4150.0,"[4100, 4200)",5.159958720330238e-06
9,4200,6,801,900,4300,4250.0,"[4200, 4300)",6.191950464396284e-06
9,4300,2,801,900,4400,4350.0,"[4300, 4400)",2.063983488132095e-06
9,4400,4,801,900,4500,4450.0,"[4400, 4500)",4.12796697626419e-06
9,4500,3,801,900,4600,4550.0,"[4500, 4600)",3.095975232198142e-06
9,4600,1,801,900,4700,4650.0,"[4600, 4700)",1.0319917440660475e-06
9,4700,1,801,900,4800,4750.0,"[4700, 4800)",1.0319917440660475e-06
9,4800,0,801,900,4900,4850.0,"[4800, 4900)",0.0
9,4900,0,801,900,5000,4950.0,"[4900, 5000)",0.0
9,5000,0,801,900,5100,5050.0,"[5000, 5100)",0.0
9,5100,0,801,900,5200,5150.0,"[5100, 5200)",0.0
9,5200,0,801,900,5300,5250.0,"[5200, 5300)",0.0
9,5300,0,801,900,5400,5350.0,"[5300, 5400)",0.0
9,5400,0,801,900,5500,5450.0,"[5400, 5500)",0.0
9,5500,0,801,900,5600,5550.0,"[5500, 5600)",0.0
9,5600,2,801,900,5700,5650.0,"[5600, 5700)",2.063983488132095e-06
9,5700,0,801,900,5800,5750.0,"[5700, 5800)",0.0
10,-5400,1,901,1000,-5300,-5350.0,"[-5400, -5300)",1.0319917440660475e-06
10,-5300,0,901,1000,-5200,-5250.0,"[-5300, -5200)",0.0
10,-5200,1,901,1000,-5100,-5150.0,"[-5200, -5100)",1.0319917440660475e-06
10,-5100,0,901,1000,-5000,-5050.0,"[-5100, -5000)",0.0
10,-5000,0,901,1000,-4900,-4950.0,"[-5000, -4900)",0.0
10,-4900,0,901,1000,-4800,-4850.0,"[-4900, -4800)",0.0
10,-4800,2,901,1000,-4700,-4750.0,"[-4800, -4700)",2.063983488132095e-06
10,-4700,1,901,1000,-4600,-4650.0,"[-4700, -4600)",1.0319917440660475e-06
10,-4600,1,901,1000,-4500,-4550.0,"[-4600, -4500)",1.0319917440660475e-06
10,-4500,3,901,1000,-4400,-4450.0,"[-4500, -4400)",3.095975232198142e-06
10,-4400,3,901,1000,-4300,-4350.0,"[-4400, -4300)",3.095975232198142e-06
10,-4300,3,901,1000,-4200,-4250.0,"[-4300, -4200)",3.095975232198142e-06
10,-4200,3,901,1000,-4100,-4150.0,"[-4200, -4100)",3.095975232198142e-06
10,-4100,1,901,1000,-4000,-4050.0,"[-4100, -4000)",1.0319917440660475e-06
10,-4000,3,901,1000,-3900,-3950.0,"[-4000, -3900)",3.095975232198142e-06
10,-3900,2,901,1000,-3800,-3850.0,"[-3900, -3800)",2.063983488132095e-06
10,-3800,3,901,1000,-3700,-3750.0,"[-3800, -3700)",3.095975232198142e-06
10,-3700,5,901,1000,-3600,-3650.0,"[-3700, -3600)",5.159958720330238e-06
10,-3600,7,901,1000,-3500,-3550.0,"[-3600, -3500)",7.223942208462332e-06
10,-3500,13,901,1000,-3400,-3450.0,"[-3500, -3400)",1.3415892672858617e-05
10,-3400,14,901,1000,-3300,-3350.0,"[-3400, -3300)",1.4447884416924664e-05
10,-3300,19,901,1000,-3200,-3250.0,"[-3300, -3200)",1.9607843137254903e-05
10,-3200,23,901,1000,-3100,-3150.0,"[-3200, -3100)",2.3735810113519093e-05
10,-3100,23,901,1000,-3000,-3050.0,"[-3100, -3000)",2.3735810113519093e-05
10,-3000,39,901,1000,-2900,-2950.0,"[-3000, -2900)",4.024767801857585e-05
10,-2900,19,901,1000,-2800,-2850.0,"[-2900, -2800)",1.9607843137254903e-05
10,-2800,14,901,1000,-2700,-2750.0,"[-2800, -2700)",1.4447884416924664e-05
10,-2700,13,901,1000,-2600,-2650.0,"[-2700, -2600)",1.3415892672858617e-05
10,-2600,15,901,1000,-2500,-2550.0,"[-2600, -2500)",1.5479876160990712e-05
10,-2500,20,901,1000,-2400,-2450.0,"[-2500, -2400)",2.063983488132095e-05
10,-2400,14,901,1000,-2300,-2350.0,"[-2400, -2300)",1.4447884416924664e-05
10,-2300,9,901,1000,-2200,-2250.0,"[-2300, -2200)",9.287925696594427e-06
10,-2200,21,901,1000,-2100,-2150.0,"[-2200, -2100)",2.1671826625386996e-05
10,-2100,7,901,1000,-2000,-2050.0,"[-2100, -2000)",7.223942208462332e-06
10,-2000,24,901,1000,-1900,-1950.0,"[-2000, -1900)",2.4767801857585138e-05
10,-1900,24,901,1000,-1800,-1850.0,"[-1900, -1800)",2.4767801857585138e-05
10,-1800,38,901,1000,-1700,-1750.0,"[-1800, -1700)",3.9215686274509805e-05
10,-1700,53,901,1000,-1600,-1650.0,"[-1700, -1600)",5.4695562435500514e-05
10,-1600,72,901,1000,-1500,-1550.0,"[-1600, -1500)",7.430340557275542e-05
10,-1500,108,901,1000,-1400,-1450.0,"[-1500, -1400)",0.00011145510835913313
10,-1400,141,901,1000,-1300,-1350.0,"[-1400, -1300)",0.0001455108359133127
10,-1300,207,901,1000,-1200,-1250.0,"[-1300, -1200)",0.00021362229102167183
10,-1200,317,901,1000,-1100,-1150.0,"[-1200, -1100)",0.00032714138286893705
10,-1100,503,901,1000,-1000,-1050.0,"[-1100, -1000)",0.0005190918472652219
10,-1000,782,901,1000,-900,-950.0,"[-1000, -900)",0.0008070175438596491
10,-900,1421,901,1000,-800,-850.0,"[-900, -800)",0.0014664602683178536
10,-800,2396,901,1000,-700,-750.0,"[-800, -700)",0.00247265221878225
10,-700,4530,901,1000,-600,-650.0,"[-700, -600)",0.004674922600619195
10,-600,8941,901,1000,-500,-550.0,"[-600, -500)",0.00922703818369453
10,-500,18894,901,1000,-400,-450.0,"[-500, -400)",0.019498452012383902
10,-400,41192,901,1000,-300,-350.0,"[-400, -300)",0.042509803921568626
10,-300,88460,901,1000,-200,-250.0,"[-300, -200)",0.09128998968008256
10,-200,163049,901,1000,-100,-150.0,"[-200, -100)",0.16826522187822499
10,-100,210050,901,1000,0,-50.0,"[-100, 0)",0.21676986584107327
10,0,170502,901,1000,100,50.0,"[0, 100)",0.17595665634674923
10,100,102887,901,1000,200,150.0,"[100, 200)",0.10617853457172342
10,200,57782,901,1000,300,250.0,"[200, 300)",0.05963054695562436
10,300,33137,901,1000,400,350.0,"[300, 400)",0.034197110423116614
10,400,19612,901,1000,500,450.0,"[400, 500)",0.020239422084623322
10,500,12484,901,1000,600,550.0,"[500, 600)",0.012883384932920537
10,600,8429,901,1000,700,650.0,"[600, 700)",0.008698658410732715
10,700,5816,901,1000,800,750.0,"[700, 800)",0.006002063983488132
10,800,4321,901,1000,900,850.0,"[800, 900)",0.004459236326109391
10,900,3225,901,1000,1000,950.0,"[900, 1000)",0.003328173374613003
10,1000,2429,901,1000,1100,1050.0,"[1000, 1100)",0.0025067079463364293
10,1100,1761,901,1000,1200,1150.0,"[1100, 1200)",0.0018173374613003096
10,1200,1169,901,1000,1300,1250.0,"[1200, 1300)",0.0012063983488132095
10,1300,850,901,1000,1400,1350.0,"[1300, 1400)",0.0008771929824561404
10,1400,604,901,1000,1500,1450.0,"[1400, 1500)",0.0006233230134158927
10,1500,486,901,1000,1600,1550.0,"[1500, 1600)",0.0005015479876160991
10,1600,318,901,1000,1700,1650.0,"[1600, 1700)",0.00032817337461300307
10,1700,306,901,1000,1800,1750.0,"[1700, 1800)",0.00031578947368421053
10,1800,292,901,1000,1900,1850.0,"[1800, 1900)",0.00030134158926728585
10,1900,267,901,1000,2000,1950.0,"[1900, 2000)",0.0002755417956656347
10,2000,242,901,1000,2100,2050.0,"[2000, 2100)",0.0002497420020639835
10,2100,148,901,1000,2200,2150.0,"[2100, 2200)",0.000152734778121775
10,2200,129,901,1000,2300,2250.0,"[2200, 2300)",0.00013312693498452013
10,2300,63,901,1000,2400,2350.0,"[2300, 2400)",6.501547987616098e-05
10,2400,62,901,1000,2500,2450.0,"[2400, 2500)",6.398348813209494e-05
10,2500,32,901,1000,2600,2550.0,"[2500, 2600)",3.302373581011352e-05
10,2600,20,901,1000,2700,2650.0,"[2600, 2700)",2.063983488132095e-05
10,2700,17,901,1000,2800,2750.0,"[2700, 2800)",1.7543859649122806e-05
10,2800,20,901,1000,2900,2850.0,"[2800, 2900)",2.063983488132095e-05
10,2900,12,901,1000,3000,2950.0,"[2900, 3000)",1.2383900928792569e-05
10,3000,9,901,1000,3100,3050.0,"[3000, 3100)",9.287925696594427e-06
10,3100,9,901,1000,3200,3150.0,"[3100, 3200)",9.287925696594427e-06
10,3200,7,901,1000,3300,3250.0,"[3200, 3300)",7.223942208462332e-06
10,3300,8,901,1000,3400,3350.0,"[3300, 3400)",8.25593395252838e-06
10,3400,4,901,1000,3500,3450.0,"[3400, 3500)",4.12796697626419e-06
10,3500,3,901,1000,3600,3550.0,"[3500, 3600)",3.095975232198142e-06
10,3600,5,901,1000,3700,3650.0,"[3600, 3700)",5.159958720330238e-06
10,3700,2,901,1000,3800,3750.0,"[3700, 3800)",2.063983488132095e-06
10,3800,6,901,1000,3900,3850.0,"[3800, 3900)",6.191950464396284e-06
10,3900,1,901,1000,4000,3950.0,"[3900, 4000)",1.0319917440660475e-06
10,4000,3,901,1000,4100,4050.0,"[4000, 4100)",3.095975232198142e-06
10,4100,4,901,1000,4200,4150.0,"[4100, 4200)",4.12796697626419e-06
10,4200,2,901,1000,4300,4250.0,"[4200, 4300)",2.063983488132095e-06
10,4300,3,901,1000,4400,4350.0,"[4300, 4400)",3.095975232198142e-06
10,4400,5,901,1000,4500,4450.0,"[4400, 4500)",5.159958720330238e-06
10,4500,1,901,1000,4600,4550.0,"[4500, 4600)",1.0319917440660475e-06
10,4600,0,901,1000,4700,4650.0,"[4600, 4700)",0.0
10,4700,2,901,1000,4800,4750.0,"[4700, 4800)",2.063983488132095e-06
10,4800,0,901,1000,4900,4850.0,"[4800, 4900)",0.0
10,4900,0,901,1000,5000,4950.0,"[4900, 5000)",0.0
10,5000,0,901,1000,5100,5050.0,"[5000, 5100)",0.0
10,5100,0,901,1000,5200,5150.0,"[5100, 5200)",0.0
10,5200,0,901,1000,5300,5250.0,"[5200, 5300)",0.0
10,5300,0,901,1000,5400,5350.0,"[5300, 5400)",0.0
10,5400,0,901,1000,5500,5450.0,"[5400, 5500)",0.0
10,5500,0,901,1000,5600,5550.0,"[5500, 5600)",0.0
10,5600,0,901,1000,5700,5650.0,"[5600, 5700)",0.0
10,5700,0,901,1000,5800,5750.0,"[5700, 5800)",0.0
